Counties,Name,"Percent of Adults with Arthritis(2002, 2003, 2005)",countyRate,state,"Percent of Adults with Arthritis(2003, 2005, 2007)",countyRate,state,Percent of Adults with Arthritis(2005-2007),countyRate,state,"Percent of Adults with Arthritis(2006, 2007, 2009)",countyRate,state,Percent of Adults with Arthritis(2011-2012),countyRate,state,Percent of Adults with Arthritis(2012-2013),countyRate,state,Percent of Adults with Arthritis(2013-2014),countyRate,state,Percent of Adults with Arthritis(2014-2015),countyRate,state,Percent of Adults with Arthritis(2015-2016),countyRate,state,Percent of Adults with Asthma(2000-2002),countyRate,state,Percent of Adults with Asthma(2001-2003),countyRate,state,Percent of Adults with Asthma(2002-2004),countyRate,state,Percent of Adults with Asthma(2003-2005),countyRate,state,Percent of Adults with Asthma(2004-2006),countyRate,state,Percent of Adults with Asthma(2005-2007),countyRate,state,Percent of Adults with Asthma(2006-2008),countyRate,state,Percent of Adults with Asthma(2007-2009),countyRate,state,Percent of Adults with Asthma(2008-2010),countyRate,state,Percent of Adults with Asthma(2011-2012),countyRate,state,Percent of Adults with Asthma(2012-2013),countyRate,state,Percent of Adults with Asthma(2013-2014),countyRate,state,Percent of Adults with Asthma(2014-2015),countyRate,state,Percent of Adults with Asthma(2015-2016),countyRate,state,Percent of Children with Asthma(2013-2014),countyRate,state,Percent of Children with Asthma(2014-2015),countyRate,state,Percent of Children with Asthma(2015-2016),countyRate,state,"Percent of Adults who Have Ever Had Cancer(2008, 2010)",countyRate,state,Percent of Adults who Have Ever Had Cancer(2011-2012),countyRate,state,Percent of Adults who Have Ever Had Cancer(2012-2013),countyRate,state,Percent of Adults who Have Ever Had Cancer(2013-2014),countyRate,state,Percent of Adults who Have Ever Had Cancer(2014-2015),countyRate,state,Percent of Adults who Have Ever Had Cancer(2015-2016),countyRate,state,Percent of Adults with Chronic Obstructive Pulmonary Disease (COPD)(2002-2004),countyRate,state,Percent of Adults with Chronic Obstructive Pulmonary Disease (COPD)(2003-2005),countyRate,state,"Percent of Adults with Chronic Obstructive Pulmonary Disease (COPD)(2004, 2005, 2007)",countyRate,state,"Percent of Adults with Chronic Obstructive Pulmonary Disease (COPD)(2005, 2007, 2008)",countyRate,state,Percent of Adults with Chronic Obstructive Pulmonary Disease (COPD)(2011-2012),countyRate,state,Percent of Adults with Chronic Obstructive Pulmonary Disease (COPD)(2012-2013),countyRate,state,Percent of Adults with Chronic Obstructive Pulmonary Disease (COPD)(2013-2014),countyRate,state,Percent of Adults with Chronic Obstructive Pulmonary Disease (COPD)(2014-2015),countyRate,state,Percent of Adults with Chronic Obstructive Pulmonary Disease (COPD)(2015-2016),countyRate,state,"Percent of Adults with Cardiovascular Disease (including Stroke) (2001, 2003, 2004)",countyRate,state,Percent of Adults with Cardiovascular Disease (including Stroke) (2003-2005),countyRate,state,Percent of Adults with Cardiovascular Disease (including Stroke) (2004-2006),countyRate,state,Percent of Adults with Cardiovascular Disease (including Stroke) (2005-2007),countyRate,state,Percent of Adults with Cardiovascular Disease (including Stroke) (2006-2008),countyRate,state,Percent of Adults with Cardiovascular Disease (including Stroke) (2007-2009),countyRate,state,Percent of Adults with Cardiovascular Disease (including Stroke) (2008-2010),countyRate,state,Percent of Adults with Cardiovascular Disease (including Stroke) (2011-2012),countyRate,state,Percent of Adults with Cardiovascular Disease (including Stroke) (2012-2013),countyRate,state,Percent of Adults with Cardiovascular Disease (including Stroke) (2013-2014),countyRate,state,Percent of Adults with Cardiovascular Disease (including Stroke) (2014-2015),countyRate,state,"Percent of Adults with High Cholesterol(2001, 2003, 2005)",countyRate,state,"Percent of Adults with High Cholesterol(2003, 2005, 2007)",countyRate,state,"Percent of Adults with High Cholesterol(2005, 2007, 2009)",countyRate,state,"Percent of Adults with High Cholesterol(2011, 2013)",countyRate,state,"Percent of Adults with High Cholesterol(2013, 2015)",countyRate,state,"Percent of Adults with a Depressive Disorder (2006, 2008, 2010)",countyRate,state,Percent of Adults with a Depressive Disorder (2011-2012),countyRate,state,Percent of Adults with a Depressive Disorder (2012-2013),countyRate,state,Percent of Adults with a Depressive Disorder (2013-2014),countyRate,state,Percent of Adults with a Depressive Disorder (2014-2015),countyRate,state,Percent of Adults with a Depressive Disorder (2015-2016),countyRate,state,Percent of Adults with Diabetes(2000-2002),countyRate,state,Percent of Adults with Diabetes(2001-2003),countyRate,state,Percent of Adults with Diabetes(2002-2004),countyRate,state,Percent of Adults with Diabetes(2003-2005),countyRate,state,Percent of Adults with Diabetes(2004-2006),countyRate,state,Percent of Adults with Diabetes(2005-2007),countyRate,state,Percent of Adults with Diabetes(2006-2008),countyRate,state,Percent of Adults with Diabetes(2007-2009),countyRate,state,Percent of Adults with Diabetes(2008-2010),countyRate,state,Percent of Adults with Diabetes(2011-2012),countyRate,state,Percent of Adults with Diabetes(2012-2013),countyRate,state,Percent of Adults with Diabetes(2013-2014),countyRate,state,Percent of Adults with Diabetes(2014-2015),countyRate,state,Percent of Adults with Diabetes(2015-2016),countyRate,state,"Percent of Adults with Hypertension(2001, 2003, 2005)",countyRate,state,"Percent of Adults with Hypertension(2003, 2005, 2007)",countyRate,state,"Percent of Adults with Hypertension(2005, 2007, 2009)",countyRate,state,"Percent of Adults with Hypertension(2011, 2013)",countyRate,state,"Percent of Adults with Hypertension(2013, 2015)",countyRate,state,Percent of Adults with Two or More Chronic Conditions (2011-2012),countyRate,state,Percent of Adults with Two or More Chronic Conditions (2012-2013),countyRate,state,Percent of Adults with Two or More Chronic Conditions (2013-2014),countyRate,state,Percent of Adults with Two or More Chronic Conditions (2014-2015),countyRate,state,Percent of Adults with Two or More Chronic Conditions (2015-2016),countyRate,state,"Diabetes Related Hospitalizations Per 10,000(2010-2012)",countyRate,state,"Diabetes Related Hospitalizations Per 10,000(2011-2013)",countyRate,state,"Diabetes Related Hospitalizations Per 10,000(2012-2014)",countyRate,state,"Diabetes Related Hospitalizations Per 10,000(2013-2015)",countyRate,state,"Diabetes Related Emergency Department Visits Per 10,000(2010-2012)",countyRate,state,"Diabetes Related Emergency Department Visits Per 10,000(2011-2013)",countyRate,state,"Diabetes Related Emergency Department Visits Per 10,000(2012-2014)",countyRate,state,"Diabetes Related Emergency Department Visits Per 10,000(2013-2015)",countyRate,state,"Hypertension Related Hospitalizations Per 10,000(2010-2012)",countyRate,state,"Hypertension Related Hospitalizations Per 10,000(2011-2013)",countyRate,state,"Hypertension Related Hospitalizations Per 10,000(2012-2014)",countyRate,state,"Hypertension Related Hospitalizations Per 10,000(2013-2015)",countyRate,state,"Hypertension Related Emergency Department Visits Per 10,000(2010-2012)",countyRate,state,"Hypertension Related Emergency Department Visits Per 10,000(2011-2013)",countyRate,state,"Hypertension Related Emergency Department Visits Per 10,000(2012-2014)",countyRate,state,"Hypertension Related Emergency Department Visits Per 10,000(2013-2015)",countyRate,state,"Cardiovascular Disease Related Hospitalizations Per 10,000(2010-2012)",countyRate,state,"Cardiovascular Disease Related Hospitalizations Per 10,000(2011-2013)",countyRate,state,"Cardiovascular Disease Related Hospitalizations Per 10,000(2012-2014)",countyRate,state,"Cardiovascular Disease Related Hospitalizations Per 10,000(2013-2015)",countyRate,state,"Cardiovascular Disease Related Emergency Department Visits Per 10,000(2010-2012)",countyRate,state,"Cardiovascular Disease Related Emergency Department Visits Per 10,000(2011-2013)",countyRate,state,"Cardiovascular Disease Related Emergency Department Visits Per 10,000(2012-2014)",countyRate,state,"Cardiovascular Disease Related Emergency Department Visits Per 10,000(2013-2015)",countyRate,state,"Asthma Hospitalization Rate Per 10,000 Children Less Than Age 5(2002-2004)",countyRate,state,"Asthma Hospitalization Rate Per 10,000 Children Less Than Age 5(2003-2005)",countyRate,state,"Asthma Hospitalization Rate Per 10,000 Children Less Than Age 5(2004-2006)",countyRate,state,"Asthma Hospitalization Rate Per 10,000 Children Less Than Age 5(2005-2007)",countyRate,state,"Asthma Hospitalization Rate Per 10,000 Children Less Than Age 5(2006-2008)",countyRate,state,"Asthma Hospitalization Rate Per 10,000 Children Less Than Age 5(2007-2009)",countyRate,state,"Asthma Hospitalization Rate Per 10,000 Children Less Than Age 5(2008-2010)",countyRate,state,"Asthma Hospitalization Rate Per 10,000 Children Less Than Age 5(2009-2011)",countyRate,state,"Asthma Hospitalization Rate Per 10,000 Vermonters Age 5-64(2002-2004)",countyRate,state,"Asthma Hospitalization Rate Per 10,000 Vermonters Age 5-64(2003-2005)",countyRate,state,"Asthma Hospitalization Rate Per 10,000 Vermonters Age 5-64(2004-2006)",countyRate,state,"Asthma Hospitalization Rate Per 10,000 Vermonters Age 5-64(2005-2007)",countyRate,state,"Asthma Hospitalization Rate Per 10,000 Vermonters Age 5-64(2006-2008)",countyRate,state,"Asthma Hospitalization Rate Per 10,000 Vermonters Age 5-64(2007-2009)",countyRate,state,"Asthma Hospitalization Rate Per 10,000 Vermonters Age 5-64(2008-2010)",countyRate,state,"Asthma Hospitalization Rate Per 10,000 Vermonters Age 5-64(2009-2011)",countyRate,state,"Asthma Hospitalization Rate Per 10,000 Adults Age 65 and Older(2002-2004)",countyRate,state,"Asthma Hospitalization Rate Per 10,000 Adults Age 65 and Older(2003-2005)",countyRate,state,"Asthma Hospitalization Rate Per 10,000 Adults Age 65 and Older(2004-2006)",countyRate,state,"Asthma Hospitalization Rate Per 10,000 Adults Age 65 and Older(2005-2007)",countyRate,state,"Asthma Hospitalization Rate Per 10,000 Adults Age 65 and Older(2006-2008)",countyRate,state,"Asthma Hospitalization Rate Per 10,000 Adults Age 65 and Older(2007-2009)",countyRate,state,"Asthma Hospitalization Rate Per 10,000 Adults Age 65 and Older(2008-2010)",countyRate,state,"Asthma Hospitalization Rate Per 10,000 Adults Age 65 and Older(2009-2011)",countyRate,state,"Overall Cancer Death Rate Per 100,000(2000-2002)",countyRate,state,"Overall Cancer Death Rate Per 100,000(2001-2003)",countyRate,state,"Overall Cancer Death Rate Per 100,000(2002-2004)",countyRate,state,"Overall Cancer Death Rate Per 100,000(2003-2005)",countyRate,state,"Overall Cancer Death Rate Per 100,000(2004-2006)",countyRate,state,"Overall Cancer Death Rate Per 100,000(2005-2007)",countyRate,state,"Overall Cancer Death Rate Per 100,000(2006-2008)",countyRate,state,"Overall Cancer Death Rate Per 100,000(2007-2009)",countyRate,state,"Overall Cancer Death Rate Per 100,000(2008-2010)",countyRate,state,"Overall Cancer Death Rate Per 100,000(2009-2011)",countyRate,state,"Overall Cancer Death Rate Per 100,000(2010-2012)",countyRate,state,"Overall Cancer Death Rate Per 100,000(2011-2013)",countyRate,state,"Overall Cancer Death Rate Per 100,000(2012-2014)",countyRate,state,"Overall Cancer Death Rate Per 100,000(2013-2015)",countyRate,state,"Coronary Heart Disease Death Rate Per 100,000(2000-2002)",countyRate,state,"Coronary Heart Disease Death Rate Per 100,000(2001-2003)",countyRate,state,"Coronary Heart Disease Death Rate Per 100,000(2002-2004)",countyRate,state,"Coronary Heart Disease Death Rate Per 100,000(2003-2005)",countyRate,state,"Coronary Heart Disease Death Rate Per 100,000(2004-2006)",countyRate,state,"Coronary Heart Disease Death Rate Per 100,000(2005-2007)",countyRate,state,"Coronary Heart Disease Death Rate Per 100,000(2006-2008)",countyRate,state,"Coronary Heart Disease Death Rate Per 100,000(2007-2009)",countyRate,state,"Coronary Heart Disease Death Rate Per 100,000(2008-2010)",countyRate,state,"Coronary Heart Disease Death Rate Per 100,000(2009-2011)",countyRate,state,"Coronary Heart Disease Death Rate Per 100,000(2010-2012)",countyRate,state,"Coronary Heart Disease Death Rate Per 100,000(2011-2013)",countyRate,state,"Coronary Heart Disease Death Rate Per 100,000(2012-2014)",countyRate,state,"Coronary Heart Disease Death Rate Per 100,000(2013-2015)",countyRate,state,"Stroke Death Rate Per 100,000(2000-2002)",countyRate,state,"Stroke Death Rate Per 100,000(2001-2003)",countyRate,state,"Stroke Death Rate Per 100,000(2002-2004)",countyRate,state,"Stroke Death Rate Per 100,000(2003-2005)",countyRate,state,"Stroke Death Rate Per 100,000(2004-2006)",countyRate,state,"Stroke Death Rate Per 100,000(2005-2007)",countyRate,state,"Stroke Death Rate Per 100,000(2006-2008)",countyRate,state,"Stroke Death Rate Per 100,000(2007-2009)",countyRate,state,"Stroke Death Rate Per 100,000(2008-2010)",countyRate,state,"Stroke Death Rate Per 100,000(2009-2011)",countyRate,state,"Stroke Death Rate Per 100,000(2010-2012)",countyRate,state,"Stroke Death Rate Per 100,000(2011-2013)",countyRate,state,"Stroke Death Rate Per 100,000(2012-2014)",countyRate,state,"Stroke Death Rate Per 100,000(2013-2015)",countyRate,state,"Asthma Death Rate Per 100,000(2006)",countyRate,state,"Asthma Death Rate Per 100,000(2007)",countyRate,state,"Asthma Death Rate Per 100,000(2008)",countyRate,state,"Asthma Death Rate Per 100,000(2009)",countyRate,state,"Asthma Death Rate Per 100,000(2010)",countyRate,state,"Asthma Death Rate Per 100,000(2011)",countyRate,state,"Asthma Death Rate Per 100,000(2012)",countyRate,state,"Asthma Death Rate Per 100,000(2013)",countyRate,state,"Asthma Death Rate Per 100,000(2014)",countyRate,state,"Asthma Death Rate Per 100,000(2015)",countyRate,state,"COPD Death Rate Per 100,000(2010-2012)",countyRate,state,"COPD Death Rate Per 100,000(2011-2013)",countyRate,state,"COPD Death Rate Per 100,000(2012-2014)",countyRate,state,"COPD Death Rate Per 100,000(2013-2015)",countyRate,state,"Diabetes Death Rate Per 100,000(2010-2012)",countyRate,state,"Diabetes Death Rate Per 100,000(2011-2013)",countyRate,state,"Diabetes Death Rate Per 100,000(2012-2014)",countyRate,state,"Diabetes Death Rate Per 100,000(2013-2015)",countyRate,state,"Suicide Death Rate Per 100,000(2000-2002)",countyRate,state,"Suicide Death Rate Per 100,000(2001-2003)",countyRate,state,"Suicide Death Rate Per 100,000(2002-2004)",countyRate,state,"Suicide Death Rate Per 100,000(2003-2005)",countyRate,state,"Suicide Death Rate Per 100,000(2004-2006)",countyRate,state,"Suicide Death Rate Per 100,000(2005-2007)",countyRate,state,"Suicide Death Rate Per 100,000(2006-2008)",countyRate,state,"Suicide Death Rate Per 100,000(2007-2009)",countyRate,state,"Suicide Death Rate Per 100,000(2008-2010)",countyRate,state,"Suicide Death Rate Per 100,000(2009-2011)",countyRate,state,"Suicide Death Rate Per 100,000(2010-2012)",countyRate,state,"Suicide Death Rate Per 100,000(2011-2013)",countyRate,state,"Suicide Death Rate Per 100,000(2012-2014)",countyRate,state,"Suicide Death Rate Per 100,000(2013-2015)",countyRate,state
50001,ADDISON,Same,25,27,Same,24,25,Same,27,28,Same,26,29,Same,28,27,Same,27,28,Same,28.5,28,Same,25.9,27,Same,25.6,27.5,Same,9,9,Same,10,8,Same,9,9,Same,9,10,Same,9,9,Same,10,10,Same,9,10,Same,9,10,Same,9,11,Same,10,11,Same,10,11,Same,13,11,Same,13.1,11,Same,10.9,10.6,NaN,NaN,NaN,NaN,NaN,NaN,Same,16,8.3,Same,6,6,Same,6,6,Same,6,7,Same,7,7,Same,7.3,7,Same,8.9,7.8,Same,3,4,Same,4,5,Same,NaN,NaN,Same,4,3,Same,4,6,Same,5,6,Same,6,6,Same,5.7,6,Same,4.2,6,Same,9,8,Same,8,7,Same,7,7,Same,8,7,Same,8,8,Same,8,7,Same,7,7,Better,5,8,Same,7,8,Same,8,7,Same,7,8,Same,37,34,Same,37,35,Same,37,36,Same,39,35,Same,35,34,Same,20,21,Same,20,22,Same,20,23,Same,20.7,22.5,Same,20.8,23,Same,24.4,22.5,Same,4,6,Same,6,6,Same,6,5,Worse,8,6,Same,6,6,Same,7,7,Same,7,6,Same,7,6,Same,6,7,Same,7,7,Same,7,8,Same,8,8,Same,8,8,Same,9,8,Same,24,22,Same,24,23,Same,23,25,Same,26,27,Same,26,25,Same,31,31,Same,30,32,Same,33,33,Same,33,33,Same,35.5,32.7,Same,10.5,11.7,Same,10.8,10.8,Same,10.6,10.6,Same,11.5,11.2,Same,15.5,12.6,Same,13.6,14.5,Same,13.6,14.4,Same,15.3,16.1,Better,1.1,3.4,Same,2.1,3.2,Same,2.2,3.2,Same,2.2,3.3,Better,5.4,10.9,Better,7,11.9,Better,9,11.7,Same,10.6,14.1,Better,100.4,126.8,Better,102.8,122.6,Better,107.4,116.7,Better,99.7,110.6,Same,79.1,78.8,Better,68.7,79.2,Better,66.9,84,Better,63.3,65.4,N/A,,15.8,N/A,,24,N/A,,17.9,Same,14.1,20.2,Same,16.1,13.3,Same,16.3,19,Same,14.8,15.6,Same,13.4,14.7,Better,1.8,4.4,Better,1.7,4.5,Better,2.7,3.8,Same,3.5,4.5,Same,4.4,4.2,Same,5,4.9,Same,5.1,4.2,Same,5,4,Same,14,10.6,Same,11.6,14.2,Same,6.8,11.8,Same,8.9,12.8,Same,7.9,11.5,Same,8.3,11.8,Same,8,11.3,Same,7.5,11.7,Same,184,187.5,Same,186.9,182.9,Same,186.3,178.8,Same,180.2,174.1,Same,177.9,171.3,Same,171.4,187.9,Same,158.4,175.8,Same,159.2,169.2,Same,156.8,184,Same,185.7,177.5,Same,176.4,165.4,Same,175.4,165.9,Same,157.3,170.1,Same,153.4,164.6,Same,158.1,162.1,Same,150.3,154.4,Same,146.3,141.5,Same,138.8,134.7,Same,136.8,133.9,Same,125.6,122.2,Same,117.3,124.1,Same,111,112,Same,113.7,111.6,Same,99.8,109.3,Same,96.8,107.8,Same,93.3,111.1,Same,106.5,105.4,Same,116.1,114.8,Same,49.1,51.7,Same,50.6,46.4,Same,46.4,45,Same,43.4,38.2,Same,33.4,38.5,Same,34.4,37.8,Same,34.1,38,Same,30.9,29.4,Same,28.8,35.4,Same,31.9,29.3,Same,38.1,35.8,Same,37.6,32.5,Same,38.2,27.7,Same,35.3,36.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,N/A,,1.8,N/A,,1.1,N/A,,1.8,N/A,,1.3,N/A,,2.6,N/A,,1.8,NaN,NaN,NaN,Same,62.6,55.7,Same,47,54.1,NaN,NaN,NaN,Same,29,28.4,Same,28.1,22.8,Same,30,26.3,Same,33.4,25.4,Same,8.6,14,Same,10.9,13,Same,15.2,14.2,Same,15.4,11.9,Same,16,12.3,Same,16.8,13.7,Same,14.6,14.1,Same,8.7,13,Same,11.3,15.8,Same,12.9,17.5,Same,18.3,12.7,Same,13,16.9,Same,11.5,17.2,Same,8.3,14
50003,BENNINGTON,Same,30,27,Worse,31,25,Worse,31,28,Worse,32,29,Same,29,27,Same,31,28,Same,30.7,28,Same,30.7,27,Worse,34.1,27.5,Same,9,9,Same,9,8,Same,10,9,Same,12,10,Same,12,9,Same,10,10,Same,10,10,Same,11,10,Worse,13,11,Same,15,11,Same,14,11,Same,13,11,Same,13.8,11,Same,13.6,10.6,NaN,NaN,NaN,NaN,NaN,NaN,Worse,19.2,8.3,Same,5,6,Worse,11,6,Worse,12,7,Same,10,7,Same,8.1,7,Worse,10,7.8,Same,5,4,Same,5,5,Same,NaN,NaN,Same,4,3,Same,8,6,Same,7,6,Same,6,6,Same,7.3,6,Same,8.3,6,Same,9,8,Same,10,7,Worse,10,7,Worse,9,7,Worse,9,8,Worse,10,7,Worse,10,7,Same,8,8,Worse,12,8,Worse,11,7,Same,9,8,Same,33,34,Same,36,35,Same,38,36,Same,38,35,Same,34,34,Same,21,21,Same,27,22,Same,24,23,Same,24.1,22.5,Same,21.3,23,Same,20.7,22.5,Same,6,6,Same,6,6,Same,7,5,Same,6,6,Same,7,6,Worse,8,7,Same,8,6,Same,8,6,Same,7,7,Same,10,7,Same,9,8,Same,8,8,Same,8,8,Same,9,8,Same,23,22,Same,23,23,Same,23,25,Same,31,27,Same,28,25,Worse,39,31,Worse,39,32,Same,37,33,Same,37,33,Worse,39.4,32.7,Worse,16.2,11.7,Worse,16.6,10.8,Worse,16.1,10.6,Worse,13.7,11.2,Better,10.9,12.6,Same,14,14.5,Same,14.8,14.4,Same,17.3,16.1,Same,2.8,3.4,Same,2.7,3.2,Same,3,3.2,Same,2.6,3.3,Same,9.8,10.9,Same,9.3,11.9,Same,10.6,11.7,Same,13.1,14.1,Worse,172.6,126.8,Worse,156.6,122.6,Worse,154.2,116.7,Worse,147.1,110.6,Same,80.3,78.8,Same,82.9,79.2,Worse,91.7,84,Worse,93.3,65.4,Same,18.1,15.8,Same,18.3,24,Same,12.9,17.9,Same,16.4,20.2,Same,16.3,13.3,Same,30.5,19,Same,32,15.6,Worse,35.7,14.7,Worse,9.3,4.4,Worse,9.6,4.5,Worse,8.3,3.8,Worse,8.3,4.5,Worse,7.1,4.2,Same,6.5,4.9,Same,5,4.2,Same,4.1,4,Same,14.1,10.6,Same,14.7,14.2,Same,13.2,11.8,Same,12.1,12.8,Same,12.4,11.5,Same,10.8,11.8,Same,11.5,11.3,Same,8.5,11.7,Same,214.5,187.5,Same,183.5,182.9,Same,180.6,178.8,Same,168.3,174.1,Same,173.2,171.3,Same,169.5,187.9,Same,174.1,175.8,Same,185.7,169.2,Same,188.3,184,Same,181.9,177.5,Same,165.3,165.4,Same,165.5,165.9,Same,167.9,170.1,Same,173.6,164.6,Same,124.4,162.1,Better,121.9,154.4,Better,120.5,141.5,Better,118.3,134.7,Same,116.3,133.9,Same,115.1,122.2,Same,114.6,124.1,Same,108,112,Same,94.8,111.6,Same,105.1,109.3,Same,105.5,107.8,Same,117,111.1,Same,106.5,105.4,Same,118.4,114.8,Same,59.4,51.7,Same,52.8,46.4,Same,49,45,Same,50.3,38.2,Same,42.3,38.5,Same,40.9,37.8,Same,39.7,38,Same,40.4,29.4,Same,36.4,35.4,Same,35.5,29.3,Same,36.5,35.8,Same,38.6,32.5,Same,35.9,27.7,Same,42.1,36.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,N/A,,1.8,N/A,,1.1,N/A,,1.8,N/A,,1.3,N/A,,2.6,N/A,,1.8,Worse,84.8,54.4,Worse,85.2,55.7,Worse,91.1,54.1,NaN,NaN,NaN,Same,25.3,28.4,Same,25.4,22.8,Same,28.2,26.3,Same,32,25.4,Better,6.2,14,Same,6.9,13,Same,11.6,14.2,Same,11.6,11.9,Same,9.5,12.3,Same,8.9,13.7,Same,9.9,14.1,Same,13.3,13,Same,15.9,15.8,Same,22.8,17.5,Same,21.8,12.7,Same,22,16.9,Same,18,17.2,Same,22.3,14
50005,CALEDONIA,Same,30,27,Worse,31,25,Worse,31,28,Same,30,29,Same,27,27,Same,26,28,Same,29.1,28,Same,32,27,Same,31.4,27.5,Same,8,9,Same,10,8,Same,9,9,Same,9,10,Same,10,9,Same,11,10,Same,12,10,Same,12,10,Same,12,11,Same,10,11,Same,9,11,Same,9,11,Same,10.3,11,Same,11,10.6,NaN,NaN,NaN,NaN,NaN,NaN,Same,6,8.3,Same,7,6,Same,5,6,Same,6,7,Same,7,7,Same,6.5,7,Same,6.5,7.8,Same,5,4,Same,5,5,Same,NaN,NaN,Same,3,3,Same,5,6,Same,6,6,Same,5,6,Same,4.7,6,Same,5.8,6,Same,9,8,Same,10,7,Same,10,7,Same,9,7,Same,8,8,Same,7,7,Same,8,7,Same,7,8,Same,8,8,Same,10,7,Worse,11,8,Same,36,34,Same,36,35,Same,37,36,Same,38,35,Same,38,34,Same,23,21,Same,21,22,Same,20,23,Same,20.4,22.5,Same,22.9,23,Same,24,22.5,Same,4,6,Same,5,6,Same,6,5,Same,7,6,Same,7,6,Same,8,7,Same,8,6,Same,7,6,Same,8,7,Same,7,7,Same,7,8,Same,9,8,Same,9,8,Same,9,8,Same,24,22,Same,25,23,Same,26,25,Same,27,27,Same,29,25,Same,31,31,Same,28,32,Same,32,33,Same,36,33,Worse,38.7,32.7,Same,9.9,11.7,Same,10.5,10.8,Same,11.3,10.6,Same,10.7,11.2,Same,14.7,12.6,Same,15.4,14.5,Worse,17.3,14.4,Worse,19,16.1,Same,2.2,3.4,Same,2.2,3.2,Same,2.6,3.2,Better,2,3.3,Same,9.9,10.9,Same,11.7,11.9,Same,13.4,11.7,Same,14,14.1,Worse,139.8,126.8,Worse,135.7,122.6,Worse,134.6,116.7,Worse,131,110.6,Worse,101.3,78.8,Worse,103.6,79.2,Worse,105.6,84,Worse,96.9,65.4,Same,35.1,15.8,Worse,41.8,24,Worse,42.3,17.9,Worse,41.6,20.2,Same,26.6,13.3,Same,20.9,19,Same,15.3,15.6,Same,11.6,14.7,Same,3.7,4.4,Same,4.6,4.5,Same,4.3,3.8,Same,3.7,4.5,Same,3.7,4.2,Same,3.5,4.9,Same,3.4,4.2,Better,2.7,4,N/A,,10.6,Better,6,14.2,N/A,,11.8,N/A,,12.8,N/A,,11.5,N/A,,11.8,Same,3.5,11.3,N/A,,11.7,Same,203.6,187.5,Same,194.2,182.9,Same,184.4,178.8,Same,184.8,174.1,Same,168.7,171.3,Same,177.7,187.9,Same,165.7,175.8,Same,183.4,169.2,Same,179.7,184,Same,192.1,177.5,Same,185.4,165.4,Same,183.5,165.9,Same,180.2,170.1,Same,179.9,164.6,Same,180.3,162.1,Same,177.2,154.4,Same,156.7,141.5,Same,142.6,134.7,Same,144.6,133.9,Same,142.2,122.2,Same,140.2,124.1,Same,115.4,112,Same,103.2,111.6,Same,97.7,109.3,Same,104.6,107.8,Same,118.3,111.1,Same,122.9,105.4,Worse,142.3,114.8,Same,56.9,51.7,Same,53.3,46.4,Same,43.2,45,Same,35.4,38.2,Same,32.7,38.5,Same,37.6,37.8,Same,38,38,Same,37.7,29.4,Same,37.6,35.4,Same,33.8,29.3,Same,35.6,35.8,Same,33.1,32.5,Same,29.7,27.7,Same,28.2,36.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,N/A,,1.8,N/A,,1.1,N/A,,1.8,N/A,,1.3,N/A,,2.6,N/A,,1.8,Same,56.7,54.4,Same,57.8,55.7,Same,60,54.1,NaN,NaN,NaN,Same,37.4,28.4,Same,28.9,22.8,Same,24.7,26.3,Same,23.7,25.4,Same,12.1,14,Same,8.1,13,Same,12.7,14.2,Same,12.6,11.9,Same,13.6,12.3,Same,15.6,13.7,Same,18.1,14.1,Same,21.5,13,Same,19.1,15.8,Same,19.7,17.5,Same,17.4,12.7,Same,19.7,16.9,Same,17.6,17.2,Same,21.9,14
